Co_Ref,Prospect_Outcome,Prospect_Renewal_Date,Call_Date,Membership_Renewal_Decision,Serious_Complaint,Other_Complaint,Discussion_on_Price_Increase,Renewal_Impact_Due_to_Price_Increase,Discount_or_Waiver_Requested,Call_Reschedule_Request,Explicit_Competitor_Mention,Explicit_Switching_Intent,Mentioned_Competitors,Desire_To_Cancel,Discount_Offered,Call_Number,call_year,rc_flag
AI5460,Won,2024-12-03,2024-11-06,Yes,No,Yes,unknown,unknown,unknown,No,No,No,No,Desired to Cancel,No,1.0,2024.0,1
AI5826,Won,2024-10-19,2024-09-20,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
AI5826,Churned,2025-10-19,2025-09-24,No,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,2.0,2025.0,1
AI6146,Won,2024-06-12,2024-05-16,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
AI6231,Churned,2024-09-26,2024-09-02,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
AI6242,Won,2024-12-09,2024-11-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AI6389,Won,2025-04-18,2025-04-04,Yes,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AI6518,Won,2024-06-10,2024-05-14,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
AI6518,Won,2025-06-10,2025-05-14,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
AI7247,Won,2025-02-17,2025-01-21,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
AI7580,Won,2024-11-11,2024-10-21,No,No,No,No,No,No,No,Yes,No,Yes,Renewed,No,1.0,2024.0,1
AI9014,Won,2025-09-18,2025-08-22,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,6.0,2025.0,1
AI9173,Won,2025-05-22,2025-05-01,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
AI9732,Won,2025-03-28,2025-03-03,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
AI9760,Won,2024-10-19,2024-09-24,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
AI9845,Won,2024-11-01,2024-10-07,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AI9845,Won,2025-11-01,2025-10-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AJ0687,Won,2025-03-08,2025-02-10,No,No,Yes,No,No,No,No,Yes,No,Yes,Desired to Cancel,No,1.0,2025.0,1
AJ0926,Won,2025-04-16,2025-03-24,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
AJ2542,Won,2026-02-10,2026-01-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2026.0,1
AJ2910,Won,2024-05-11,2024-04-11,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
AJ3222,Won,2026-01-02,2025-12-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
AJ3572,Won,2024-12-05,2024-11-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
AJ3775,Churned,2024-06-22,2024-05-28,No,No,No,Yes,No,No,No,No,No,Yes,Renewed,No,2.0,2024.0,1
AJ3796,Won,2024-06-07,2024-05-13,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AJ4187,Won,2025-09-28,2025-09-02,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AJ4195,Won,2025-08-15,2025-08-01,No,No,No,No,No,No,No,No,No,No,Not Discussed,Not Discussed,1.0,2025.0,1
AJ4214,Won,2024-07-01,2024-06-04,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AJ5137,Won,2024-06-14,2024-05-21,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
AJ6157,Won,2026-01-15,2025-12-01,No,No,Yes,Yes,No,No,No,No,No,Yes,Renewed,No,2.0,2025.0,1
AJ6777,Won,2024-08-02,2024-07-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
AJ6901,Won,2024-06-04,2024-05-08,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AJ7558,Churned,2025-04-27,2025-04-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,7.0,2025.0,1
AJ7990,Won,2025-08-12,2025-07-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
AJ9346,Won,2024-08-03,2024-07-08,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
AJ9884,Won,2025-07-22,2025-06-27,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
AK1442,Won,2024-06-15,2024-05-20,No,No,No,No,No,No,No,No,No,Yes,Renewed,No,2.0,2024.0,1
AK1442,Won,2025-06-15,2025-05-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,5.0,2025.0,1
AK1599,Won,2024-09-28,2024-09-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2024.0,1
AK2139,Won,2025-10-03,2025-09-08,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AK2168,Won,2024-08-23,2024-08-09,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AK2292,Won,2025-07-01,2025-06-04,No,No,No,No,No,No,No,No,No,No,Renewed,No,5.0,2025.0,1
AK2322,Won,2025-10-04,2025-09-09,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AK2715,Won,2025-06-25,2025-06-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
AK3326,Won,2025-02-02,2025-01-13,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
AK4149,Won,2025-06-09,2025-05-13,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
AK5376,Won,2025-09-30,2025-09-03,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
AK6594,Churned,2024-05-31,2024-05-07,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
AK7168,Won,2024-09-16,2024-08-20,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AK7417,Won,2025-03-28,2025-03-03,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,19.0,2025.0,1
AK8057,Won,2024-05-19,2024-05-03,unknown,No,No,No,No,No,No,No,No,No,Renewed,Yes,2.0,2024.0,1
AK8612,Won,2025-04-23,2025-04-03,unknown,No,Yes,unknown,unknown,unknown,No,No,No,No,Renewed,No,6.0,2025.0,1
AK9807,Won,2025-06-13,2025-05-30,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
AL0285,Won,2025-03-05,2025-02-06,No,No,No,No,No,No,No,Yes,No,Yes,Not Discussed,No,1.0,2025.0,1
AL0530,Won,2024-06-21,2024-06-04,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AL1296,Won,2025-03-23,2025-02-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AL1719,Won,2025-02-12,2025-01-16,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
AL1872,Won,2025-09-11,2025-08-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
AL3321,Won,2025-05-28,2025-05-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AL3885,Won,2024-09-12,2024-08-14,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AL4189,Won,2024-11-18,2024-10-22,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
AL4189,Won,2025-11-18,2025-10-22,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
AL5270,Won,2024-06-21,2024-06-07,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
AL5672,Won,2024-06-09,2024-05-14,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AL6021,Won,2025-04-16,2025-03-26,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
AL6603,Won,2024-06-12,2024-05-16,No,No,No,No,No,No,No,No,No,Yes,Renewed,No,1.0,2024.0,1
AL6632,Won,2025-10-28,2025-10-10,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
AL6748,Won,2024-10-31,2024-10-02,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AL7110,Won,2024-12-01,2024-11-05,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
AL7132,Won,2025-05-31,2025-05-09,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AL7216,Won,2024-08-18,2024-07-26,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
AL7216,Won,2025-08-18,2025-07-22,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
AL7303,Won,2025-10-30,2025-10-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
AL8544,Won,2024-10-17,2024-09-25,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
AM0080,Won,2024-04-26,2024-04-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AM0425,Won,2025-10-17,2025-10-03,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,16.0,2025.0,1
AM0890,Won,2024-12-22,2024-11-25,No,No,No,No,No,No,Yes,No,No,No,Not Discussed,No,1.0,2024.0,1
AM1124,Won,2026-01-29,2026-01-13,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
AM1242,Churned,2026-01-23,2026-01-07,unknown,unknown,unknown,No,No,No,unknown,Yes,No,Yes,Desired to Cancel,No,3.0,2026.0,1
AM1279,Won,2025-06-14,2025-05-07,No,No,No,No,No,No,No,Yes,No,Yes,Renewed,No,1.0,2025.0,1
AM2118,Won,2025-07-16,2025-06-25,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
AM2413,Churned,2026-01-15,2025-12-10,Yes,No,Yes,No,No,No,No,No,No,Yes,Renewed,No,4.0,2025.0,1
AM2713,Won,2025-01-14,2024-12-18,No,No,Yes,Yes,No,No,No,No,No,No,Desired to Cancel,No,1.0,2024.0,1
AM3222,Won,2024-12-21,2024-12-05,No,No,Yes,No,No,No,No,No,No,Yes,Renewed,No,1.0,2024.0,1
AM3529,Won,2025-04-08,2025-03-12,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
AM4431,Won,2024-08-01,2024-06-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AM4431,Won,2025-08-01,2025-07-18,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,16.0,2025.0,1
AM4650,Won,2025-03-07,2025-02-12,No,No,No,No,No,No,Yes,No,No,No,Not Discussed,No,1.0,2025.0,1
AM4673,Won,2025-03-11,2025-02-12,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
AM4673,Won,2026-03-11,2026-02-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
AM6004,Won,2025-03-11,2025-02-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AM6401,Won,2024-10-09,2024-09-18,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
AM6401,Won,2025-10-09,2025-09-10,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AM6725,Won,2024-07-01,2024-06-04,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AM6725,Won,2025-07-01,2025-06-04,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
AM7128,Won,2024-09-30,2024-09-09,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
AM7128,Churned,2025-09-30,2025-09-15,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,12.0,2025.0,1
AM7393,Won,2025-03-25,2025-03-05,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
AM7770,Won,2026-02-20,2026-01-26,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
AM9376,Won,2024-07-09,2024-06-14,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AM9376,Churned,2025-07-09,2025-06-12,Yes,No,Yes,No,Yes,No,No,No,No,No,Desired to Cancel,No,2.0,2025.0,1
AM9542,Won,2025-04-17,2025-03-10,No,unknown,unknown,Yes,No,No,No,No,No,No,Renewed,No,10.0,2025.0,1
AM9847,Won,2024-11-04,2024-10-09,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AN0865,Won,2026-01-11,2025-12-15,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
AN1961,Won,2025-10-23,2025-10-08,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AN4815,Won,2026-01-22,2026-01-06,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2026.0,1
AN6195,Won,2025-09-13,2025-08-18,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AN6238,Won,2024-10-20,2024-09-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2024.0,1
AN6469,Won,2024-11-01,2024-10-07,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
AN6469,Won,2025-11-01,2025-10-07,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
AN6731,Won,2024-04-26,2024-04-03,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
AN8055,Won,2024-07-15,2024-06-24,No,No,Yes,Yes,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
AN8859,Won,2025-11-23,2025-11-05,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AN9320,Won,2025-01-31,2025-01-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
AN9432,Won,2025-09-12,2025-08-14,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
AN9720,Won,2025-05-08,2025-04-14,unknown,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
AO0653,Churned,2025-01-10,2024-12-16,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Desired to Cancel,Yes,1.0,2024.0,1
AO1444,Won,2025-02-15,2025-01-29,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AO1444,Won,2026-02-15,2026-01-19,No,No,Yes,No,No,No,No,No,No,Yes,Desired to Cancel,No,4.0,2026.0,1
AO1473,Won,2025-11-14,2025-10-20,No,No,No,Yes,No,No,No,No,No,No,Renewed,Yes,1.0,2025.0,1
AO1602,Won,2024-04-27,2024-04-11,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
AO1983,Won,2025-11-05,2025-10-09,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
AO2019,Won,2024-06-20,2024-06-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AO2205,Won,2025-01-31,2024-12-18,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
AO2205,Won,2026-01-31,2026-01-13,No,No,No,No,No,No,No,No,No,No,Renewed,No,9.0,2026.0,1
AO2742,Won,2025-08-12,2025-07-16,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2025.0,1
AO2790,Churned,2025-04-23,2025-03-27,Yes,unknown,unknown,No,Yes,No,No,Yes,Yes,Yes,Desired to Cancel,No,1.0,2025.0,1
AO3135,Won,2025-08-28,2025-08-06,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
AO3498,Won,2026-01-29,2026-01-13,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2026.0,1
AO3763,Churned,2026-02-10,2026-01-14,Yes,No,Yes,No,No,No,No,No,No,Yes,Desired to Cancel,No,1.0,2026.0,1
AO3876,Won,2024-10-27,2024-10-02,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
AO4242,Won,2024-09-07,2024-08-12,No,No,No,No,No,No,Yes,No,No,No,Renewed,No,1.0,2024.0,1
AO4242,Won,2025-09-07,2025-08-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AO5610,Won,2025-11-02,2025-10-09,Yes,No,Yes,No,Yes,No,No,No,No,No,Desired to Cancel,No,3.0,2025.0,1
AO5949,Won,2024-09-21,2024-08-27,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
AO7853,Won,2024-06-08,2024-05-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
AO8442,Won,2024-06-11,2024-05-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AO9683,Won,2025-03-20,2025-02-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
AO9996,Churned,2025-09-03,2025-08-11,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
AP0487,Won,2025-10-02,2025-09-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
AP0809,Won,2025-02-13,2025-01-29,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AP0809,Won,2026-02-13,2026-01-19,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,5.0,2026.0,1
AP2580,Won,2024-07-12,2024-06-19,No,No,Yes,Yes,No,No,No,No,No,Yes,Renewed,No,2.0,2024.0,1
AP2580,Won,2025-07-12,2025-06-25,No,No,Yes,Yes,No,Yes,No,No,No,No,Desired to Cancel,No,3.0,2025.0,1
AP3385,Churned,2025-10-24,2025-09-29,Yes,No,No,No,Yes,No,No,No,No,No,Desired to Cancel,Yes,2.0,2025.0,1
AP3412,Won,2026-01-13,2025-12-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
AP3500,Won,2024-11-21,2024-11-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
AP4081,Won,2025-08-02,2025-07-07,No,No,No,No,No,No,unknown,Yes,No,Yes,Not Discussed,Not Discussed,2.0,2025.0,1
AP4087,Won,2024-08-25,2024-07-29,No,No,Yes,No,No,No,No,No,No,Yes,Renewed,No,1.0,2024.0,1
AP4283,Won,2025-03-03,2025-02-04,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AP4555,Won,2025-12-11,2025-11-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AP5106,Won,2024-11-09,2024-10-15,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AP5453,Won,2025-01-27,2025-01-13,unknown,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
AP5453,Won,2026-01-27,2026-01-13,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2026.0,1
AP6319,Churned,2026-01-03,2025-12-12,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Desired to Cancel,Yes,2.0,2025.0,1
AP7108,Won,2024-12-01,2024-11-04,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
AP7108,Won,2025-12-01,2025-11-04,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AP8779,Won,2024-05-28,2024-05-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
AP9343,Won,2025-01-08,2024-12-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AQ0587,Won,2024-10-07,2024-09-10,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AQ1524,Won,2025-01-11,2024-12-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AQ2402,Won,2024-09-29,2024-09-03,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
AQ2650,Won,2025-07-16,2025-06-20,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
AQ2878,Won,2024-08-17,2024-08-01,No,No,Yes,No,Yes,No,No,No,No,No,Desired to Cancel,Yes,2.0,2024.0,1
AQ2878,Won,2025-08-17,2025-07-21,No,No,No,No,No,No,No,No,No,No,Renewed,No,13.0,2025.0,1
AQ4033,Won,2024-09-20,2024-09-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
AQ5167,Won,2024-11-02,2024-10-09,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
AQ5710,Won,2026-01-18,2025-12-22,No,No,No,No,No,No,No,No,No,No,Renewed,No,6.0,2025.0,1
AQ5777,Won,2024-11-02,2024-10-08,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
AQ6076,Won,2025-12-06,2025-11-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AQ6918,Won,2025-12-19,2025-11-04,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
AQ7306,Won,2024-05-10,2024-04-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
AQ7306,Won,2025-05-10,2025-04-14,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
AQ7336,Won,2025-12-12,2025-11-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AQ7598,Won,2024-11-15,2024-10-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AQ7598,Won,2025-11-15,2025-10-21,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AQ8312,Won,2025-07-13,2025-06-25,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
AQ8455,Won,2024-06-21,2024-06-07,unknown,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AQ8587,Won,2024-10-27,2024-10-02,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AQ8587,Won,2025-10-27,2025-09-30,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AQ9112,Won,2024-06-22,2024-05-28,No,No,Yes,No,No,No,No,No,No,Yes,Renewed,Yes,1.0,2024.0,1
AQ9479,Won,2024-05-02,2024-04-08,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AQ9479,Won,2025-05-02,2025-04-10,unknown,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AQ9677,Won,2025-06-06,2025-05-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
AR0355,Churned,2024-06-23,2024-05-28,No,No,No,unknown,unknown,unknown,No,No,No,No,Not Discussed,Not Discussed,2.0,2024.0,1
AR0826,Won,2024-12-06,2024-11-11,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AR2097,Won,2024-11-09,2024-10-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AR2179,Won,2025-04-23,2025-03-27,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
AR2737,Won,2025-03-05,2025-02-06,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
AR3544,Won,2025-06-23,2025-06-04,No,No,No,No,No,No,No,No,No,No,Renewed,No,5.0,2025.0,1
AR4712,Won,2025-03-04,2025-02-05,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
AR5052,Won,2025-11-26,2025-11-10,No,No,Yes,No,No,No,No,No,No,No,Desired to Cancel,No,2.0,2025.0,1
AR5610,Churned,2024-07-28,2024-07-11,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AR6213,Won,2026-02-21,2026-01-27,No,No,No,No,No,No,No,No,No,Yes,Renewed,No,4.0,2026.0,1
AR6743,Won,2024-07-19,2024-07-02,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2024.0,1
AR6743,Won,2025-07-19,2025-06-25,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,7.0,2025.0,1
AR7127,Won,2025-01-14,2024-12-19,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AR7127,Won,2026-01-14,2025-12-18,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
AR8007,Won,2024-05-23,2024-04-26,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
AR8007,Won,2025-05-23,2025-04-28,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
AR9914,Won,2024-11-22,2024-11-08,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,3.0,2024.0,1
AR9987,Won,2024-09-28,2024-09-02,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
AS0094,Won,2025-03-28,2025-03-05,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
AS0750,Won,2025-06-24,2025-06-02,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
AS3085,Won,2025-02-08,2025-01-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
AS3085,Won,2026-02-08,2026-01-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
AS3430,Churned,2024-09-13,2024-08-21,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
AS4552,Won,2026-01-21,2026-01-07,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
AS5021,Won,2025-01-23,2025-01-03,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
AS5144,Won,2024-05-03,2024-04-09,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AS5471,Won,2024-08-21,2024-08-07,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
AS5565,Won,2024-06-07,2024-05-13,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
AS6913,Won,2025-10-28,2025-10-01,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
AS7051,Won,2025-09-25,2025-09-09,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
AS7199,Won,2024-12-18,2024-11-21,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AS7880,Won,2024-06-30,2024-06-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AS7997,Won,2024-09-06,2024-08-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AS8319,Won,2024-09-12,2024-08-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
AS9597,Won,2025-12-07,2025-11-14,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
